고유번호,등록일시,은행코드,은행명
38633,20220128195927200000 ,230,미래에셋증권
38634,20220128212548200000 ,230,미래에셋증권
38635,20220126115139200000 ,230,미래에셋증권
38636,20220124115140200000 ,230,미래에셋증권
38637,20220124115141200000 ,230,미래에셋증권
38638,20220125115142200000 ,230,미래에셋증권
38639,20220124115143200000 ,230,미래에셋증권
38640,20220124115143200000 ,230,미래에셋증권
38641,20220126115144200000 ,230,미래에셋증권
38642,20220125115136200000 ,240,삼성증권
38643,20220126115136200000 ,240,삼성증권
38644,20220128032713200000 ,240,삼성증권
38645,20220128212713200000 ,243,한국투자증권
38646,20220128213508300000 ,243,한국투자증권
38647,20220128210203300000 ,243,한국투자증권
38648,20220126115137300000 ,247,NH투자증권
38649,20220127115138300000 ,247,NH투자증권
38650,20220128181637300000 ,263,현대차증권
38651,20220128174228300000 ,264,키움증권
38652,20220128190534300000 ,264,키움증권
38653,20220128190719300000 ,264,키움증권
38654,20220128135132300000 ,264,키움증권
38655,20220128152555300000 ,264,키움증권
38656,20220128115133300000 ,264,키움증권
38657,20220124115134300000 ,264,키움증권
38658,20220124115135300000 ,264,키움증권
38659,20220127115124300000 ,265,이베스트투자증권
38660,20220124115125300000 ,265,이베스트투자증권
38661,20220125115126300000 ,265,이베스트투자증권
38662,20220125115126300000 ,265,이베스트투자증권
38663,20220124115127300000 ,265,이베스트투자증권
38664,20220127115128300000 ,265,이베스트투자증권
38665,20220128115129300000 ,265,이베스트투자증권
38666,20220127115129300000 ,265,이베스트투자증권
38667,20220127115130300000 ,265,이베스트투자증권
38668,20220125115131300000 ,265,이베스트투자증권
38669,20220128115132300000 ,265,이베스트투자증권
38670,20220125115133300000 ,265,이베스트투자증권
38671,20220128104435300000 ,271,토스증권
38672,20220128225954300000 ,278,신한금융투자
38673,20220128210905300000 ,278,신한금융투자
38674,20220128215214300000 ,278,신한금융투자
38675,20220126115145300000 ,278,신한금융투자
38676,20220127115146300000 ,278,신한금융투자
38677,20220127115139400000 ,287,메리츠종합금융증권
38678,20220128203059400000 ,288,카카오페이증권
38679,20220125114855400000 ,288,카카오페이증권
38680,20220127114855400000 ,288,카카오페이증권
38681,20220125114856400000 ,288,카카오페이증권
38682,20220128205628400000 ,288,카카오페이증권
38683,20220128174530400000 ,288,카카오페이증권
38684,20220128230449400000 ,288,카카오페이증권
38685,20220128154316400000 ,288,카카오페이증권
38686,20220129221838000000 ,225,IBK투자증권
38687,20220129205715000000 ,230,미래에셋증권
38688,20220129134611000000 ,230,미래에셋증권
38689,20220129133635000000 ,230,미래에셋증권
38690,20220129134125000000 ,230,미래에셋증권
38691,20220129125921000000 ,230,미래에셋증권
38692,20220129004106000000 ,230,미래에셋증권
38693,20220129193123000000 ,230,미래에셋증권
38694,20220129144616000000 ,230,미래에셋증권
38695,20220129135345000000 ,230,미래에셋증권
38696,20220129133418000000 ,230,미래에셋증권
38697,20220129134216000000 ,230,미래에셋증권
38698,20220129000847000000 ,230,미래에셋증권
38699,20220129013150000000 ,230,미래에셋증권
38700,20220129093647000000 ,230,미래에셋증권
38701,20220129155800000000 ,230,미래에셋증권
38702,20220129143332000000 ,243,한국투자증권
38703,20220129162115000000 ,247,NH투자증권
38704,20220129120844000000 ,264,키움증권
38705,20220129121639000000 ,264,키움증권
38706,20220129112321000000 ,264,키움증권
38707,20220129231215000000 ,264,키움증권
38708,20220129002839000000 ,271,토스증권
38709,20220129232447000000 ,271,토스증권
38710,20220129232522000000 ,278,신한금융투자
38711,20220129185038000000 ,288,카카오페이증권
38712,20220129170417000000 ,288,카카오페이증권
38713,20220129222802100000 ,288,카카오페이증권
38714,20220129035058100000 ,288,카카오페이증권
38715,20220129150516100000 ,288,카카오페이증권
38716,20220129094119100000 ,288,카카오페이증권
38717,20220129171724100000 ,288,카카오페이증권
38718,20220130180841300000 ,226,KB증권(현대증권)
38719,20220130170923300000 ,230,미래에셋증권
38720,20220130171157300000 ,230,미래에셋증권
38721,20220130162405300000 ,230,미래에셋증권
38722,20220130173826300000 ,230,미래에셋증권
38723,20220130010815300000 ,230,미래에셋증권
38724,20220130201613300000 ,230,미래에셋증권
38725,20220130231454300000 ,230,미래에셋증권
38726,20220130230558300000 ,230,미래에셋증권
38727,20220130154304300000 ,264,키움증권
38728,20220130125957400000 ,265,이베스트투자증권
38729,20220130205910400000 ,266,SK증권
38730,20220130114330400000 ,270,하나금융투자
38731,20220130114541400000 ,270,하나금융투자
38732,20220130233620400000 ,271,토스증권
38733,20220130223528400000 ,288,카카오페이증권
38734,20220130184632400000 ,288,카카오페이증권
38735,20220130035647400000 ,288,카카오페이증권
38736,20220130172509400000 ,288,카카오페이증권
38737,20220130215241400000 ,288,카카오페이증권
38738,20220130150947400000 ,288,카카오페이증권
38739,20220130013220400000 ,288,카카오페이증권
38740,20220131185154400000 ,226,KB증권(현대증권)
38741,20220131084017400000 ,230,미래에셋증권
38742,20220131123449400000 ,243,한국투자증권
38743,20220131175851400000 ,266,SK증권
38744,20220131194742400000 ,271,토스증권
38745,20220131154427400000 ,278,신한금융투자
38746,20220131004210400000 ,278,신한금융투자
38747,20220131212749400000 ,280,유진투자증권
38748,20220131054747400000 ,288,카카오페이증권
38749,20220131005511400000 ,288,카카오페이증권
38750,20220131022351400000 ,288,카카오페이증권
38751,20220131134922400000 ,288,카카오페이증권
38752,20220131211015400000 ,288,카카오페이증권
38753,20220131020657400000 ,288,카카오페이증권
38833,20220131101125600000 ,230,미래에셋증권
38834,20220131101126600000 ,230,미래에셋증권
38836,20220131101128600000 ,230,미래에셋증권
38837,20220131101128600000 ,230,미래에셋증권
38838,20220131101129600000 ,230,미래에셋증권
38754,20220201214929900000 ,230,미래에셋증권
38755,20220201230746900000 ,230,미래에셋증권
38756,20220201201027900000 ,247,NH투자증권
38757,20220201183936900000 ,266,SK증권
38758,20220201001301900000 ,266,SK증권
38759,20220201174112900000 ,271,토스증권
38760,20220201215040900000 ,278,신한금융투자
38761,20220201093305900000 ,278,신한금융투자
38762,20220201095253900000 ,278,신한금융투자
38763,20220201150051900000 ,278,신한금융투자
38764,20220201210906900000 ,280,유진투자증권
38765,20220201181829900000 ,288,카카오페이증권
38766,20220201160746900000 ,288,카카오페이증권
38767,20220201091436900000 ,288,카카오페이증권
38768,20220201081052900000 ,288,카카오페이증권
38769,20220201154514900000 ,288,카카오페이증권
38770,20220201152705900000 ,288,카카오페이증권
38771,20220202022014500000 ,226,KB증권(현대증권)
38772,20220202034813500000 ,226,KB증권(현대증권)
38773,20220202072333500000 ,230,미래에셋증권
38774,20220202144839500000 ,230,미래에셋증권
38775,20220202173353500000 ,230,미래에셋증권
38776,20220202105934500000 ,230,미래에셋증권
38777,20220202161725500000 ,243,한국투자증권
38778,20220202013022500000 ,261,교보증권
38779,20220202011416500000 ,261,교보증권
38780,20220202221011500000 ,270,하나금융투자
38781,20220202235614500000 ,270,하나금융투자
38782,20220202155515500000 ,271,토스증권
38783,20220202165746500000 ,271,토스증권
38784,20220202215653500000 ,278,신한금융투자
38785,20220202183006500000 ,278,신한금융투자
38786,20220202223110500000 ,278,신한금융투자
38787,20220202010859600000 ,280,유진투자증권
38788,20220202003524600000 ,288,카카오페이증권
38789,20220202004802600000 ,288,카카오페이증권
38790,20220202003301600000 ,288,카카오페이증권
38791,20220202022413600000 ,288,카카오페이증권
38792,20220202013304600000 ,288,카카오페이증권
38793,20220202181525600000 ,288,카카오페이증권
38794,20220202181802600000 ,288,카카오페이증권
38795,20220202132041600000 ,288,카카오페이증권
38796,20220203201751100000 ,226,KB증권(현대증권)
38797,20220203191739100000 ,226,KB증권(현대증권)
38798,20220203232307100000 ,226,KB증권(현대증권)
38799,20220203233110100000 ,226,KB증권(현대증권)
38800,20220203225627100000 ,226,KB증권(현대증권)
38801,20220203170821100000 ,227,KTB투자증권
38802,20220203164327100000 ,230,미래에셋증권
38803,20220203205609100000 ,230,미래에셋증권
38804,20220203235515100000 ,230,미래에셋증권
38805,20220203221734100000 ,230,미래에셋증권
38806,20220203230457100000 ,247,NH투자증권
38807,20220203011134100000 ,269,한화투자증권
38808,20220203134857200000 ,271,토스증권
38809,20220203221053200000 ,271,토스증권
38810,20220203151348200000 ,278,신한금융투자
38811,20220203020923200000 ,280,유진투자증권
38812,20220203030735200000 ,280,유진투자증권
38813,20220203110749200000 ,288,카카오페이증권
38814,20220203094912200000 ,288,카카오페이증권
38815,20220203015204200000 ,288,카카오페이증권
38816,20220203015552200000 ,288,카카오페이증권
38817,20220203013127200000 ,288,카카오페이증권
38818,20220203234803200000 ,288,카카오페이증권
38819,20220203214506200000 ,288,카카오페이증권
38820,20220203153824200000 ,288,카카오페이증권
38821,20220203210343200000 ,288,카카오페이증권
38822,20220204104036600000 ,226,KB증권(현대증권)
38823,20220204180506600000 ,230,미래에셋증권
38824,20220204170510600000 ,230,미래에셋증권
38825,20220204143451600000 ,230,미래에셋증권
38826,20220204115832600000 ,230,미래에셋증권
38827,20220204120415600000 ,230,미래에셋증권
38828,20220204224114600000 ,230,미래에셋증권
38829,20220204030424600000 ,230,미래에셋증권
38830,20220204181155600000 ,230,미래에셋증권
38831,20220203101124600000 ,230,미래에셋증권
38832,20220204101125600000 ,230,미래에셋증권
38835,20220203101127600000 ,230,미래에셋증권
38839,20220202101130600000 ,230,미래에셋증권
38840,20220201101131600000 ,230,미래에셋증권
38841,20220203101131600000 ,230,미래에셋증권
38842,20220204101132600000 ,230,미래에셋증권
38843,20220204182321600000 ,263,현대차증권
38844,20220204174329600000 ,263,현대차증권
38845,20220204082239600000 ,270,하나금융투자
38846,20220204075410700000 ,270,하나금융투자
38847,20220204230143700000 ,271,토스증권
38848,20220204204811700000 ,280,유진투자증권
38849,20220204230738700000 ,288,카카오페이증권
38850,20220204123819700000 ,288,카카오페이증권
38851,20220204121102700000 ,288,카카오페이증권
38852,20220204050947700000 ,288,카카오페이증권
38853,20220204231235700000 ,288,카카오페이증권
38854,20220204132525700000 ,288,카카오페이증권
38855,20220205141337100000 ,230,미래에셋증권
38856,20220205195408100000 ,230,미래에셋증권
38857,20220205110228100000 ,230,미래에셋증권
38858,20220205045249100000 ,247,NH투자증권
38859,20220205173920100000 ,247,NH투자증권
38860,20220205100633100000 ,261,교보증권
38861,20220205110951100000 ,261,교보증권
38862,20220205165907100000 ,263,현대차증권
38863,20220205210218100000 ,265,이베스트투자증권
38864,20220205110713100000 ,269,한화투자증권
38865,20220205020716100000 ,269,한화투자증권
38866,20220205171020100000 ,270,하나금융투자
38867,20220205144334100000 ,271,토스증권
38868,20220205161042100000 ,278,신한금융투자
38869,20220205201548100000 ,278,신한금융투자
38870,20220205194331100000 ,278,신한금융투자
38871,20220205112336100000 ,278,신한금융투자
38872,20220205162950100000 ,278,신한금융투자
38873,20220205175517100000 ,278,신한금융투자
38874,20220205224839100000 ,280,유진투자증권
38875,20220205194406100000 ,280,유진투자증권
